comment,likes,time,author,clean_text,panjang_teks,jumlah_kata,sentimen,skor_sentimen,clean_topic,emotion,skor_emotion
"fun fact: dasar hukum pelaksanaan MBG yaitu Perpres Nomor 83 Tahun 2024 tentang Badan Gizi Nasional (BGN), yang mana yang menetapkan peraturan tersebut adalah Pria Solo (bisa dicek sendiri di JDIH)",0,1 month ago,@virdiawanip2278,"fun fact dasar hukum pelaksanaan mbg yaitu perpres nomor 83 tahun 2024 tentang badan gizi nasional badan gizi nasional , yang mana yang menetapkan peraturan tersebut adalah pria solo bisa dicek sendiri di jdih",209,34,neutral,0.9858813285827637,fun fact dasar hukum laksana mbg pres nomor 83 tahun 2024 badan gizi nasional badan gizi nasional  mana tetap atur sebut pria solo cek sendiri jdih,anger,0.34863537549972534
"Waktu dia masih jadi aktif tentara ajah banyak yg ngk mau kalau dia menjabat pangkat tinggi karena ngk mau mendengarkan nasihat orang lain , nah skrg udah pada kerasa kan gimana keras kepala nya nih orang setelah menjadi orang no 1 di indonesia
Gusdur ajah bilang kalau dia itu ngk boleh di kasih kekuasaan",1,1 month ago,@immanuelpurba7271,"waktu dia masih jadi aktif tentara ajah banyak yang ngk mau kalau dia menjabat pangkat tinggi karena ngk mau mendengarkan nasihat orang lain , nah sekarang sudah pada kerasa kan gimana keras kepala nya ini orang setelah menjadi orang no 1 di indonesia gusdur ajah bilang kalau dia itu ngk boleh di kasih kekuasaan",313,54,negative,0.995123565196991,waktu aktif tentara ajah banyak ngk mau jabat pangkat tinggi ngk mau dengar nasihat orang  nah sekarang rasa gimana keras kepala orang jadi orang no 1 indonesia gusdur ajah bilang ngk kasih kuasa,anger,0.7973008751869202
"Atasi stunting koh MBG anak sekolah,  kuliah di mana ya...",0,1 month ago,@igirpuntuk8038,"atasi stunting koh mbg anak sekolah, kuliah di mana ya...",57,10,neutral,0.7211241722106934,atas stunting koh mbg anak sekolah kuliah mana ya,sadness,0.3603665232658386
Selanjutnya tolong bahas dan teliti tentang koperasi merah putih buk,0,1 month ago,@ash8149-d9s,selanjutnya tolong bahas dan teliti tentang koperasi merah putih buk,68,10,neutral,0.9983421564102173,lanjut bahas teliti koperasi merah putih buk,happy,0.8003985285758972
"Kalau saya mbg merusak UKM
Dan melambung nya sayuran",0,1 month ago,@MSNOODLE-m4n,kalau saya mbg merusak ukm dan melambung nya sayuran,52,9,negative,0.9975494742393494,mbg rusak ukm lambung sayur,fear,0.34243401885032654
"2:07 miliar apa triluan nih gak masuk anggal anggaran 268 triluan bukan negara Amerika,",0,1 month ago,@elzafadli2764,"2 07 miliar apa triluan ini tidak masuk anggal anggaran 268 triluan bukan negara amerika,",89,15,neutral,0.6767486929893494,2 07 miliar apa triluan masuk anggal anggar 268 triluan bukan negara amerika,anger,0.3677586317062378
"SEKOLAH BANGUNAN JELEK
DAPUR MBG BAGAI VILLA
JEPANG MAJU KARENA ILMU PENGETAHUAN, IRAN MENYUSUL DENGAN TEKNOLOGI
INDONESIA DENGAN MBG, ITU JUGA DIKORUPSI GAK SESUAI NOMINALNYA
IDE T0L0L SIAPA ITU?
🤣🤣🤣",0,1 month ago,@khabibnurmagomedov3682,"sekolah bangunan jelek dapur mbg bagai villa jepang maju karena ilmu pengetahuan, iran menyusul dengan teknologi indonesia dengan mbg, itu juga dikorupsi tidak sesuai nominalnya ide t0l0l siapa itu",197,29,negative,0.9981892704963684,sekolah bangun jelek dapur mbg bagai villa jepang maju ilmu tahu iran susul teknologi indonesia mbg korupsi sesuai nominal ide t0l0l siapa,anger,0.7824268341064453
MBG ladang korupsi atas Nama Negara,0,1 month ago,@budisukahar-q6k6j,mbg ladang korupsi atas nama negara,35,6,negative,0.7309917211532593,mbg ladang korupsi atas nama negara,anger,0.647301197052002
"MBG ladang kurupsi,pintar menciptakan ladang kurupsi.",0,1 month ago,@Dedi-h7o,"mbg ladang kurupsi,pintar menciptakan ladang kurupsi.",53,6,negative,0.9422106742858887,mbg ladang kurupsi pintar cipta ladang kurupsi,happy,0.38525891304016113
"Tidak ada maanfaat sama sekali.....

Mendingan dana mbg itu untuk guru guru yang mengajar gaji yg tidak sesuai.....

Guru itu napasnya indonesia...tanpa guru dunia tidak akan berkembang",0,1 month ago,@muhammadiqbalkopong3448,tidak ada maanfaat sama sekali..... mendingan dana mbg itu untuk guru guru yang mengajar gaji yang tidak sesuai..... guru itu napasnya indonesia...tanpa guru dunia tidak akan berkembang,185,27,negative,0.9977333545684814,maanfaat sama sekali mending dana mbg guru guru ajar gaji sesuai guru napas indonesia tanpa guru dunia kembang,anger,0.7278282642364502
"Semoga cma pas wowo menjabat aja, selesai jd persiden,bubarin,😢 semoga sblm selesai pemilu bubarin aj, kebanyakan mendarat nya",0,1 month ago,@harisfauzi8516,"semoga cma pas wowo menjabat aja, selesai jadi persiden,bubarin, semoga sblm selesai pemilu bubarin aj, kebanyakan mendarat nya",127,18,negative,0.7204676270484924,moga cma pas wowo jabat aja selesai persiden bubarin moga sblm selesai milu bubarin aj banyak darat,happy,0.41602206230163574
"MBG ini yha untuk kamu dan yang kamu percaya yaitu si kepala BOTAK untuk menjalankan korupsi secara terang terangan, kan masih ada lagi yang direkayasa yang ada kaitanya MBG untuk bisa dikorupsi, inilah pemimpin kita yang sangat rakus.",0,1 month ago,@Junaedi-u1x,"mbg ini yha untuk kamu dan yang kamu percaya yaitu si kepala botak untuk menjalankan korupsi secara terang terangan, kan masih ada lagi yang direkayasa yang ada kaitanya mbg untuk bisa dikorupsi, inilah pemimpin kita yang sangat rakus.",235,38,negative,0.9988051652908325,mbg yha kamu kamu percaya si kepala botak jalan korupsi terang terang rekayasa kaitanya mbg korupsi ini pimpin sangat rakus,anger,0.9133120775222778
"Fakta korupsi, udah se gede megalodonpun tetap bakal dibela sama prabowo, ingat yg ga ngedukung MBG adalah antek"" asing😅😅😅",0,1 month ago,@angeldewi85,"fakta korupsi, sudah se gede megalodonpun tetap bakal dibela sama prabowo, ingat yang tidak ngedukung mbg adalah antek asing",124,19,negative,0.9805593490600586,fakta korupsi se gede megalodonpun tetap bakal bela sama prabowo ingat ngedukung mbg antek asing,anger,0.8770402669906616
Tdk akan pernah puas apa yg di lakukan pemerintah bagi penghianat bangsa dan pembenci yg g suka lihat negara sendiri berkembang atau maju😏 untuk pak Prabowo dan pemerintah semangat terus berjuang untuk rakyat💪🇮🇩👍,0,1 month ago,@ummamahevintasaupan2765,tidak akan pernah puas apa yang di lakukan pemerintah bagi penghianat bangsa dan pembenci yang g suka lihat negara sendiri berkembang atau maju untuk bapak prabowo dan pemerintah semangat terus berjuang untuk rakyat,215,33,positive,0.8986752033233643,pernah puas apa laku perintah penghianat bangsa benci g suka lihat negara sendiri kembang maju bapak prabowo perintah semangat terus juang rakyat,anger,0.5883845686912537
"MBG itu potret ketidakmampuan pemerintah dalam memperbaiki perekonomian negara. Seolah2 masyarakat dikasih lihat, negara Indonesia ini sejak dibawah pemerintahan prabowo hebat Indonesia bisa memberikan makan bergizi gratis, ekonomi Indonesia surplus. Semuanya dgn cara membelanjakan uang pajak rakyat😂. Dan itu disebut makan bergizi gratis 😂. Disamping itu pemerintah gak mau ngurusin investasi yang menurun dan lapangan kerja yang sedikit, pemerintah selalu mengelak kalo itu semua karena angkatan kerja Indonesia yg tidak kompeten.",0,1 month ago,@InNdraiyud,"mbg itu potret ketidakmampuan pemerintah dalam memperbaiki perekonomian negara. seolah2 masyarakat dikasih lihat, negara indonesia ini sejak dibawah pemerintahan prabowo hebat indonesia bisa memberikan makan bergizi gratis, ekonomi indonesia surplus. semuanya dengan cara membelanjakan uang pajak rakyat . dan itu disebut makan bergizi gratis . disamping itu pemerintah tidak mau ngurusin investasi yang menurun dan lapangan kerja yang sedikit, pemerintah selalu mengelak kalau itu semua karena angkatan kerja indonesia yang tidak kompeten.",540,72,negative,0.981052815914154,mbg potret ketidakmampuan perintah baik ekonomi negara seolah2 masyarakat kasih lihat negara indonesia sejak bawah perintah prabowo hebat indonesia beri makan gizi gratis ekonomi indonesia surplus semua cara belanja uang pajak rakyat  sebut makan gizi gratis  samping perintah mau ngurusin investasi turun lapang kerja sedikit perintah selalu elak semua angkat kerja indonesia kompeten,anger,0.44509175419807434
"Betul tuh min ngomu, jika masa perang dunia 3 yang menolak food estate dan MBG akan diberlakukan seperti kampanye patriotic grow inggris masa perang dunia 2 nanti di lapangan sepakbola, trotoar bahkan balkon untuk tanam sendiri",0,1 month ago,@adita6572,"betul itu min ngomu, jika masa perang dunia 3 yang menolak food estate dan mbg akan diberlakukan seperti kampanye patriotic grow inggris masa perang dunia 2 nanti di lapangan sepakbola, trotoar bahkan balkon untuk tanam sendiri",227,36,negative,0.9514180421829224,betul min ngomu masa perang dunia 3 tolak food estate mbg laku kampanye patriotic grow inggris masa perang dunia 2 lapang sepakbola trotoar bahkan balkon tanam sendiri,anger,0.8803936243057251
"kalian bisa ngebayangin ga ? 
duit judol ribuan triliun kalau langsung di sita bakal seheboh apa ?
nah ini cara halusnya 
rapi , terlihat dermawan dan duit landing dengan aman 😂,",0,1 month ago,@ANONCXTYU,"kalian bisa ngebayangin tidak duit judol ribuan triliun kalau langsung di sita bakal seheboh apa nah ini cara halusnya rapi , terlihat dermawan dan duit landing dengan aman ,",174,29,positive,0.9829815030097961,kalian ngebayangin duit judol ribu triliun langsung sita bakal heboh apa nah cara halus rapi  lihat dermawan duit landing aman ,happy,0.5640213489532471
MBG Baik hanya sedikit tidak masuk akal. Hanya menerapkan kebijakan Tidak ada reset mendalam. CARI MITRA DALAM PENGELOLAAN PUTAR RODA EKONOMI SECARA MAKSIMAL LELANG UNTUK MENGOLOA MBG SECARA INDIVENDEN,0,1 month ago,@SawiChibi,mbg baik hanya sedikit tidak masuk akal. hanya menerapkan kebijakan tidak ada reset mendalam. cari mitra dalam pengelolaan putar roda ekonomi secara maksimal lelang untuk mengoloa mbg secara indivenden,201,29,positive,0.5993283987045288,mbg baik sedikit masuk akal terap bijak reset dalam cari mitra kelola putar roda ekonomi maksimal lelang mengoloa mbg indivenden,anger,0.6903902888298035
"najis pilih wowo lagi,gara2 MBG harga pada mahal,ekonomi menengah k bawah menjerit.perputaran uang cuma dari pemilik MBG grosir ke atas,pasar sama warung mah,cuma nonton ke tololan prabowo.",0,1 month ago,@mozagege44,"najis pilih wowo lagi,gara2 mbg harga pada mahal,ekonomi menengah k bawah menjerit.perputaran uang cuma dari pemilik mbg grosir ke atas,pasar sama warung mah,cuma nonton ke tololan prabowo.",189,27,negative,0.9951985478401184,najis pilih wowo lagi gara2 mbg harga mahal ekonomi tengah k bawah jerit putar uang cuma milik mbg grosir atas pasar sama warung mah cuma nonton tolol prabowo,anger,0.9356997609138489
"Proyek orang gede, yang miskin makin terjepit...",0,1 month ago,@Tirta260189,"proyek orang gede, yang miskin makin terjepit...",48,7,negative,0.9926773309707642,proyek orang gede miskin makin jepit,anger,0.5262898802757263
"MBG adalah beban negara, lebih baik di hapus saja",0,1 month ago,@AhmadCarita-xx3qv,"mbg adalah beban negara, lebih baik di hapus saja",49,9,negative,0.8225115537643433,mbg beban negara lebih baik hapus,anger,0.32720622420310974
"katanya tujuan MBG salah satunya adalah penurunan angka stunting. Setahu saya, stunting itu bisa terjadi sejak anak masih dalam kandungan ibunya hingga balita, dan sudah seharusnya  MBG ini sebagian besar fokusnya adalah di sektor kesehatan pada balita, ibu hamil, dan menyusui. fokus ke situ, dan untuk anak-anak sekolah bisalah dipilah dan dipilih mana yang yang paling memerlukan, sehingga lebih tepat sasaran dan hemat anggaran sehingga porsi makanan yang diberikan bisa lebih berkualitas. dan kalau katanya untuk sektor ekonomi/ UMKM, kayaknya SPPG sudah punya ""kontrak"" khusus dengan penyedia bahan baku makanannya yang mau diajak kerja sama. artinya sudah ""dimonopoli"" oleh satu pihak/penjual",0,1 month ago,@heriberbagi029,"katanya tujuan mbg salah satunya adalah penurunan angka stunting. setahu saya, stunting itu bisa terjadi sejak anak masih dalam kandungan ibunya hingga balita, dan sudah seharusnya mbg ini sebagian besar fokusnya adalah di sektor kesehatan pada balita, ibu hamil, dan menyusui. fokus ke situ, dan untuk anak anak sekolah bisalah dipilah dan dipilih mana yang yang paling memerlukan, sehingga lebih tepat sasaran dan hemat anggaran sehingga porsi makanan yang diberikan bisa lebih berkualitas. dan kalau katanya untuk sektor ekonomi umkm, kayaknya satuan pelayanan pemenuhan gizi sudah punya kontrak khusus dengan penyedia bahan baku makanannya yang mau diajak kerja sama. artinya sudah dimonopoli oleh satu pihak penjual",720,106,positive,0.8994119763374329,kata tuju mbg salah satu turun angka stunting tahu saya stunting jadi sejak anak kandung ibu hingga balita mbg bagi besar fokus sektor sehat balita ibu hamil susu fokus situ anak anak sekolah bisa pilah pilih mana paling perlu lebih tepat sasar hemat anggar porsi makan beri lebih kualitas kata sektor ekonomi umkm kayak satu layan penuh gizi punya kontrak khusus sedia bahan baku makan mau ajak kerja sama arti monopoli satu pihak jual,sadness,0.5424734354019165
"mbg gak ada manfaat nya mbg program maling, koruptor, program gagal, cepat 5 th, trus ganti persiden yg bisa melepaskan rakyat dari kemiskinan dan memberantas koruptor yg menjamur di pemerintah han Indonesia",0,1 month ago,@rozak-u2z,"mbg tidak ada manfaat nya mbg program maling, koruptor, program gagal, cepat 5 th, trus ganti persiden yang bisa melepaskan rakyat dari kemiskinan dan memberantas koruptor yang menjamur di pemerintah han indonesia",213,32,negative,0.997473418712616,mbg manfaat mbg program maling koruptor program gagal cepat 5 th trus ganti persiden lepas rakyat miskin berantas koruptor jamur perintah han indonesia,anger,0.9406137466430664
"Percuma mau 300jt rakyat teriaak stop MBG tiap hari, kalo DPR nya diem aja ga ada yg mewakili suara rakyat. Sudah busuk dari dalem pemerintahannya. Masa pemerintahan ga ada oposisi sama sekali? Dan rakyat jg diem aja ga punya daya ga bs protes turun ke jalan. Tinggal tunggu kehancuran kah?",0,1 month ago,@gRacieBerry89,"percuma mau 300 juta rakyat teriaak stop mbg tiap hari, kalau dewan perwakilan rakyat nya diem aja tidak ada yang mewakili suara rakyat. sudah busuk dari dalem pemerintahannya. masa pemerintahan tidak ada oposisi sama sekali dan rakyat juga diem aja tidak punya daya tidak bisa protes turun ke jalan. tinggal tunggu kehancuran kah",330,53,negative,0.999015212059021,percuma mau 300 juta rakyat teriaak stop mbg tiap hari dewan wakil rakyat diem wakil suara rakyat busuk dalem perintah masa perintah oposisi sama sekali rakyat diem punya daya protes turun jalan tinggal tunggu hancur,anger,0.9619492292404175
Di tempatku tinggal aja. Gak ada MBG MBG an.,0,1 month ago,@zani-vv1vm,di tempatku tinggal aja. tidak ada mbg mbg an.,46,9,negative,0.8793217539787292,tempat tinggal aja mbg mbg an,sadness,0.5696823000907898
"Anggaran negara abis di korup sama pejabat ,Bawak Bawak nama MBG untuk menghilangkan dalangnya,",0,1 month ago,@RikoArdiansyah-y1r,"anggaran negara abis di korup sama pejabat ,bawak bawak nama mbg untuk menghilangkan dalangnya,",95,14,negative,0.9959296584129333,anggar negara abis korup sama jabat bawak bawak nama mbg hilang dalang,anger,0.7423572540283203
"Harus lebih banyak belajar nya dri pada makannya, makan bergizi nggk salah, di luar negeri makan bergizi itu ada tpi dapur nya itu di skolah di kelola di skolah, klo dapur nya di luar kemungkinan besar di korup yaa ada",0,1 month ago,@muhammadsyaiful13,"harus lebih banyak belajar nya dri pada makannya, makan bergizi nggk salah, di luar negeri makan bergizi itu ada tpi dapur nya itu di skolah di kelola di skolah, kalau dapur nya di luar kemungkinan besar di korup yaa ada",220,40,positive,0.8534567952156067,lebih banyak ajar dri makan makan gizi nggk salah luar negeri makan gizi tpi dapur skolah kelola skolah dapur luar mungkin besar korup yaa,anger,0.3662736713886261
"makanya kalau tujuannya meningkatkan ekonomi rakyat dan juga untuk meningkatkan gizi anak. cukup 
1. gunakan kantin sekolah. buat menu tetap ke kantin (pesanana). nominal pembelian adalah nominal normal harga beli disetiap daerah. kantin akan belanja di pasar. 
mekanisme pengawasan dari pihak MBG dan sekolah secara langsung, bukan sistem tender, melainkan sistem belanja sekolah secara nyata di lingkungan sekolah. dampaknya jelas ke seluruh jaringan masyarakat. dan untuk pengawasan tidak tercentral melainkan terjadi dari berbagai pihak. dan keikut sertaan sekolah dalam peran menjaga kualitas akan sangat penting mengingat merekalah yang mengetahui anak secara langsung jadi misalkan ada anak yang alergi makanan tertentu akan disesuaikan menunya dengan kebutuhan anak. hal ini akan semakin padu karena data hadir tidak hanya dari pusat, tapi bahkan dari tenaga pendidik dilapangan. 
kalau tujuannya bukan sebatas memelihara kantong suara untuk masa depan pemimpinnya.",0,1 month ago,@AdiYTWord,"makanya kalau tujuannya meningkatkan ekonomi rakyat dan juga untuk meningkatkan gizi anak. cukup 1. gunakan kantin sekolah. untuk menu tetap ke kantin pesanana . nominal pembelian adalah nominal normal harga beli disetiap daerah. kantin akan belanja di pasar. mekanisme pengawasan dari pihak mbg dan sekolah secara langsung, bukan sistem tender, melainkan sistem belanja sekolah secara nyata di lingkungan sekolah. dampaknya jelas ke seluruh jaringan masyarakat. dan untuk pengawasan tidak tercentral melainkan terjadi dari berbagai pihak. dan keikut sertaan sekolah dalam peran menjaga kualitas akan sangat penting mengingat merekalah yang mengetahui anak secara langsung jadi misalkan ada anak yang alergi makanan tertentu akan disesuaikan menunya dengan kebutuhan anak. hal ini akan semakin padu karena data hadir tidak hanya dari pusat, tapi bahkan dari tenaga pendidik dilapangan. kalau tujuannya bukan sebatas memelihara kantong suara untuk masa depan pemimpinnya.",970,136,positive,0.8887143731117249,makanya tuju tingkat ekonomi rakyat tingkat gizi anak cukup 1 guna kantin sekolah menu tetap kantin pesanana  nominal beli nominal normal harga beli tiap daerah kantin belanja pasar mekanisme awas pihak mbg sekolah langsung bukan sistem tender sistem belanja sekolah nyata lingkung sekolah dampak jelas seluruh jaring masyarakat awas tercentral jadi bagai pihak ikut serta sekolah peran jaga kualitas sangat penting ingat mereka tahu anak langsung misal anak alergi makan tentu sesuai menu butuh anak makin padu data hadir pusat bahkan tenaga didik lapang tuju bukan batas pelihara kantong suara masa depan pimpin,sadness,0.3336971402168274
